#San Francisco State University,,,,,,,,,,
#Synthetic test database for non-constant features having a unimodal distribution,,,,,,,,,,
#Sabiha Hussain Barlaskar,,,,,,,,,,
#11/07/2018,,,,,,,,,,
,,,,,,,,,,
"#The data set in synthetic test database consists of 1000 samples (feature vectors, each with 10 features fi, and class assignment (1 is positive class, 0 is negative).",,,,,,,,,,
5,16,5.968545159,13.31187141,6.78008674,1.607545637,4.889400892,5.210517518,5.349625643,5.781200776,0
9,13,12.09087902,8.056263714,5.817326328,5.78797169,2.646465122,9.703821672,7.908969302,7.857001055,0
6,19,5.424977093,12.21763949,4.806538845,3.554595487,6.995569959,9.30859877,7.641369618,7.216800969,0
7,1,9.989435747,9.509210154,10.82569394,6.081553071,4.844356722,7.973725281,10.19112785,5.713300767,0
9,3,5.846095892,10.17230199,6.855407864,3.511804056,5.545954363,7.096621519,4.956929255,4.423200594,0
1,15,6.967998007,9.763511542,10.16049735,4.83865231,2.93280576,6.895534672,2.493899433,4.772400641,0
2,16,8.015016373,3.087689943,9.713609293,6.124447793,6.716525843,5.671670037,6.564116553,5.655100759,0
9,14,9.075711517,9.450248213,6.278935603,5.522667586,8.329250886,8.362110424,7.485682126,6.285600844,0
9,5,8.003288373,16.84716218,7.676193244,4.177489871,6.400583124,5.367425091,5.029706146,8.468101137,0
8,12,4.900207975,12.30416917,5.488544411,5.323384279,1.133638119,11.04833284,6.309540294,6.586300884,0
5,20,6.799225495,5.888199471,6.312657868,6.082892597,3.486756141,8.92705608,8.120614121,6.285600844,0
8,9,9.657601647,14.73982392,6.723263603,2.089204164,5.923566662,7.167388828,4.335662571,8.458401136,0
1,16,10.33699549,12.57781781,5.587549688,5.252857326,5.756685116,13.96466781,6.008496069,5.111900686,0
7,17,7.350417939,15.23836718,10.98078264,4.600260214,7.737647227,8.193966609,5.191303121,8.759101176,0
1,16,7.063282119,10.87793001,6.450351826,6.669715147,7.639714904,8.428741792,3.663405658,10.00070134,0
8,13,10.80615081,18.30064933,9.462153344,4.215721757,3.966300173,9.992951897,8.086546906,4.685100629,0
7,9,9.045849863,4.35152883,4.317722166,4.660471495,1.783687781,6.595265927,4.545799969,6.857900921,0
10,2,6.538860366,13.449478,6.547507446,4.952134957,4.946088334,8.266633493,3.849304126,7.178000964,0
7,4,11.28118191,8.978366997,7.481161406,4.664027302,7.924149971,9.798457503,5.9890198,5.490200737,0
8,18,6.923682417,7.292342342,6.89119283,3.907851927,6.873552353,7.310250387,5.899699706,4.520200607,0
10,3,5.616822915,2.893944055,9.09709854,4.13214306,7.659643718,6.482314715,3.460726051,9.670901298,0
7,19,6.710235175,11.69384709,6.813746687,5.182109091,6.23946759,12.72483127,4.602278983,6.062500814,0
8,20,8.209788306,16.27583478,6.74197612,3.370377871,7.139485641,3.301252211,4.197482342,5.790900777,0
7,6,9.108487508,19.37879094,11.83514378,3.694411107,7.143649678,3.810104915,2.59610354,4.859700652,0
10,9,8.138466524,16.09900708,9.312836817,3.827294867,4.876945284,6.982418313,8.072617058,6.867600922,0
8,9,10.60868827,8.892911839,8.894269567,5.309030757,6.630748814,7.444277276,4.442470716,5.994600805,0
7,18,11.26808211,9.725948287,12.60628759,3.659688434,6.191288451,9.651588734,4.850604372,5.199200698,0
10,18,5.378394797,9.054591159,9.878764173,4.320831134,4.349188627,13.66044641,5.80219816,5.655100759,0
7,14,9.382170276,19.51597966,9.492823896,4.281700382,6.592738356,4.775891401,4.258925991,4.714200633,0
7,5,8.13304409,12.55767629,7.789507787,4.548309426,5.846861799,8.320789167,4.092342705,7.721201037,0
10,14,7.55166029,23.03996706,7.181269682,6.657399585,6.722862752,11.56709093,9.666740043,7.847301054,0
10,13,10.24053387,12.89727929,8.883196509,5.247671536,9.130775502,14.62318805,6.576517305,6.460200867,0
9,4,10.22327746,5.830855167,10.00825129,3.663378809,8.312515708,9.118774865,8.02415841,6.120700822,0
7,18,6.468645443,9.66151228,8.922854087,4.934668983,5.985309243,10.24525907,6.654944068,6.654200893,0
3,16,8.587833788,10.70249206,10.89439417,4.600931793,5.290309574,10.8757293,5.082929919,6.101300819,0
6,15,12.61381122,12.24500866,10.69714741,5.814719904,2.624937614,7.347056972,4.498144293,8.012201076,0
7,6,7.814886768,8.554998625,6.521259018,4.040510773,6.83697168,9.805653986,5.591738587,8.380801125,0
8,18,5.332159866,11.42681918,3.597425458,3.615209211,7.583455901,9.482033954,2.342753416,5.626000755,0
7,16,8.308581397,9.940702125,7.656578123,4.26514938,7.700881298,10.501345,2.754565474,4.335900582,0
7,14,6.427479692,15.42797828,6.597086935,4.420148683,4.278395781,7.375415465,8.043072106,5.354400719,0
9,19,8.877230427,10.74166509,8.041761304,5.662920558,7.322702861,12.08631877,5.37605723,3.462900465,0
3,16,7.599478972,15.54994814,8.121958463,5.606383224,11.4809491,8.954190434,7.547707561,7.294400979,0
4,19,5.194255779,14.27657298,7.347360175,4.333762046,3.404473063,4.543341968,3.568659342,7.983101072,0
9,16,2.73197045,5.75907412,9.820235402,6.190391831,4.021829683,12.42202122,6.075808314,4.714200633,0
10,17,4.263581292,9.13744748,3.45708379,3.27932998,6.638487843,7.238835112,6.605199185,5.693900764,0
10,17,8.713197393,13.62016116,1.492311605,2.663639285,3.259310841,13.32872408,3.724226634,8.157701095,0
10,14,8.247362651,-1.736681735,3.619258226,5.276800763,8.182807899,8.384469104,5.860324005,7.342900986,0
5,20,12.15636035,12.35520084,7.060183581,7.012295174,8.755118605,5.201928153,8.848604711,7.139200958,0
10,17,7.404724701,6.233892246,7.249631955,5.789385134,6.098417564,10.1865738,3.540100125,4.791800643,0
8,4,12.51409378,15.96898839,6.070483936,5.302327911,8.944246837,8.97925093,4.762789235,8.972501205,0
8,19,8.280126867,13.34212752,8.33267644,4.703525589,4.114488864,10.88370878,10.22704388,7.915201063,0
10,7,5.683134392,17.77405952,8.342775383,3.441919777,2.752123144,8.701575938,2.84384468,6.625100889,0
4,20,9.038643501,18.45831315,9.388321077,5.524869488,8.005076267,5.973883908,3.656553791,6.285600844,0
7,15,8.343359156,19.35215654,9.234861278,4.252146601,5.277331895,9.643978203,6.133491786,6.770600909,0
10,5,5.976799505,18.12607162,11.78895817,4.117293907,9.022340224,6.575434011,2.034090312,6.644500892,0
7,2,8.305890787,8.2237359,5.499303363,3.234971267,4.435546395,11.30997822,3.458196935,3.210700431,0
10,15,9.572773824,13.31439809,7.968540866,4.133770992,4.893114589,6.166456336,4.980946999,5.829700783,0
10,12,3.510257477,9.873466823,8.94636318,2.941943327,7.105234426,8.659115336,5.360879573,8.827001185,0
6,15,7.666673581,12.99713999,10.73471474,4.123684977,6.324314739,13.64080839,6.646822715,9.137401227,0
8,6,8.876547471,14.32281677,6.063856333,4.194565408,9.087461962,7.086297783,6.245324666,4.403800591,0
9,18,9.920074519,18.15705058,8.729502549,4.715491304,6.542647352,10.78796731,5.305367082,6.246800839,0
7,20,6.979690682,12.93722041,7.72184375,5.960040527,1.954036825,7.709714417,8.219923586,7.071300949,0
7,1,8.83031254,6.287236539,11.25923617,3.897453494,5.217545721,7.852322823,3.876819973,6.954900934,0
9,12,10.70770509,14.99066318,6.566846204,5.700695354,8.647677373,9.403125107,8.038992217,4.898500658,0
7,3,10.2820882,9.309486142,11.49264109,4.414159588,8.585870095,8.016240052,5.946066685,7.866701056,0
10,9,8.905549543,10.13868136,6.684240943,5.495176396,4.765955246,9.701148866,2.074733034,2.337700314,0
1,16,11.01587124,4.345594058,10.89982542,5.635110798,8.029871418,9.303948288,3.976732899,6.809400914,0
2,18,6.997700698,8.724490818,5.606345882,3.697381728,4.301918473,4.688885337,4.691659177,7.410800995,0
8,17,6.616770317,19.06861523,9.622098211,5.376176591,5.381179515,5.563035669,2.659335897,4.006100538,0
2,16,8.624248285,2.220080247,7.840361843,4.836171637,7.919495074,13.10006644,4.300109611,3.812100512,0
4,20,4.442927844,9.931451854,7.01219128,4.79576075,7.934358167,10.40325851,5.059070799,8.846401188,0
1,19,6.947338594,13.02086555,8.960591742,5.529723911,4.101901378,7.440609168,2.005771493,4.966400667,0
3,18,6.90110955,11.94844349,9.82076231,3.26292239,4.78719503,9.531269141,8.659393366,3.298000443,0
2,19,5.499619454,4.742477068,8.956494161,5.096918568,9.292391472,6.848649271,4.182367248,6.819100915,0
5,15,4.320107661,5.996454488,9.30396575,4.25321462,12.34246155,3.554889093,3.754778997,4.976100668,0
8,2,6.015686773,3.886394334,10.09360233,6.300595391,5.538273471,11.21312765,6.631890384,6.586300884,0
10,16,9.340451096,-1.309396926,6.256991095,4.590774381,5.395849787,8.464395644,0.589403948,6.663900895,0
5,18,5.626978938,9.82757398,8.130071434,3.705561831,5.170233775,4.658152742,5.556365926,4.869400654,0
6,18,7.823612118,6.679348107,8.545154177,4.379634974,9.123143967,10.31191044,5.747368442,4.219500566,0
3,18,6.594927506,6.883143555,7.497268174,3.19446119,4.94311471,5.614707361,6.486353351,4.908200659,0
8,14,3.280884412,7.133331611,6.491874199,4.039873781,5.700744043,8.948105441,4.484156809,5.102200685,0
9,4,5.804052896,11.44023734,13.28018341,2.127083041,3.464040496,4.888967035,4.922881253,4.520200607,0
10,19,8.292755662,3.216143147,8.98566369,4.758950361,6.718762674,5.477487661,5.216489362,4.908200659,0
9,19,10.08815819,8.851871176,8.709415888,4.883194555,5.251641356,6.762707606,6.602927216,7.158600961,0
8,10,8.881593101,8.370169443,7.604367065,5.75565135,8.499625111,7.82900493,4.322316972,8.012201076,0
4,20,9.402399899,12.51659991,9.425256704,5.950384748,5.661336755,11.56078025,4.046598399,5.14100069,0
6,19,4.885330136,13.54757988,8.297623236,3.602602872,9.015159768,9.039208589,4.890501758,4.083700548,0
7,9,8.943971695,5.158123267,11.50356567,6.947532403,5.285906906,7.895199473,6.437149366,7.352600987,0
9,12,6.046949665,9.063305951,6.503918398,5.214399735,7.088331609,5.821751624,4.773644142,6.353500853,0
10,9,9.398608316,22.34260622,6.728309479,5.820519785,3.648384436,9.705428466,5.768210257,6.130400823,0
8,2,7.418054114,10.40466093,9.513512708,3.721971793,5.592423028,7.752201719,7.052323805,7.536901012,0
10,7,7.213261571,11.43671615,7.501743938,4.472183814,9.291052039,12.30077812,5.083131894,4.219500566,0
3,18,6.376634809,9.001501148,9.139466904,4.536192714,6.08133425,10.81048612,2.804711843,6.246800839,0
3,19,5.110158013,12.2768488,8.95741588,4.522296283,7.790948477,0.232106374,7.451754323,7.139200958,0
4,19,7.836664816,13.00547525,7.763200256,3.599366747,5.909854199,9.348544766,4.963802798,5.121600688,0
10,15,6.970011549,14.38516062,7.192105847,3.286984756,4.803131998,2.834010005,3.814453151,5.373800721,0
4,17,7.559113928,1.119278286,10.60645799,4.927547264,6.358787976,11.10277776,2.292746459,6.169200828,0
7,4,5.196863964,9.104551147,7.460057427,4.901489109,4.961225556,10.90630608,3.83117419,8.148001094,0
8,11,6.069510757,8.047126036,8.820469824,1.901298544,4.183252832,9.440638906,3.234956799,1.164000156,0
8,18,5.521409277,11.0695497,10.3306266,5.59036528,3.163815471,9.550368297,7.096180879,6.120700822,0
9,19,11.08305407,14.13408948,11.19220805,4.566122406,5.666754631,9.825857169,6.932494699,3.715100499,0
8,3,3.906189336,3.607898529,7.625120681,5.844773269,5.103037556,11.70389027,6.469468761,7.410800995,0
2,15,8.896029374,17.20133524,8.775682451,5.064255176,8.660250524,11.90670441,7.236130603,7.313800982,0
9,6,8.628263594,11.35063932,8.542080862,3.842791906,6.812695585,5.641552858,6.609016999,7.653301027,0
8,8,4.688733062,11.40897791,9.338049056,3.746740647,5.319962019,7.51054992,5.574233787,5.402900725,0
7,16,8.038460597,9.677837597,8.197534349,3.657043498,8.353927223,12.6388896,4.787008953,8.497201141,0
5,19,8.943724418,14.36092933,10.08341101,4.564636305,6.065751979,7.208379601,5.271843229,3.336800448,0
9,10,6.306708376,7.850423964,6.663283474,5.012776326,7.020162979,13.45608434,5.18648036,6.78030091,0
2,15,5.236234011,13.76324182,7.439499228,5.566084472,6.925604789,7.158340633,4.800919589,4.61720062,0
7,3,6.67588132,14.95317848,9.78500019,5.172124786,4.910511547,6.735651353,4.888530288,7.439900999,0
8,9,7.549505446,3.78502125,12.87788806,4.681714559,9.453222297,8.206520403,5.918812913,6.586300884,0
10,8,7.390830083,3.621346432,9.369719299,4.42261688,4.395209494,6.583987673,4.206226367,4.074000547,0
9,14,7.554515751,18.14630028,8.785804239,4.629982681,8.368826079,6.804692526,4.773122457,4.646300624,0
6,15,8.570995394,16.38048074,9.729877711,2.083791088,6.866672211,6.230277162,4.494247168,3.977000534,0
8,2,5.070040246,10.21872246,7.193153718,5.567314704,9.546848863,8.891173389,3.679244413,8.797901181,0
10,15,8.130194516,0.613441199,5.869531924,4.109801022,7.345123748,6.995786891,6.834288704,6.722100902,0
9,3,6.452701957,5.088107945,7.639222363,5.547082962,6.883176796,8.614756699,6.452343772,8.400201128,0
10,10,4.215792047,5.88413087,4.617038317,3.81536816,6.163069337,3.377197085,4.873234894,7.333200984,0
10,7,11.05706643,8.384934513,7.749160407,4.402426049,7.791346444,11.20835197,6.697353821,5.58720075,0
8,11,9.400551208,8.792478277,8.00338946,5.245463309,6.711306079,5.41618575,6.091928355,3.705400497,0
1,17,11.90462048,8.867674107,7.901441238,6.023332045,6.330564576,9.386135126,5.980980223,5.335000716,0
6,17,7.445666725,15.71020744,7.207291655,3.778546407,5.590345532,17.19980042,5.968839082,7.740601039,0
10,5,7.17966721,13.98190162,4.946456395,1.601773871,5.079149379,4.369572761,3.152406797,6.547500879,0
7,6,9.850748616,14.62161172,5.627717791,4.0357339,6.364823831,10.42738334,5.682989263,7.313800982,0
7,7,8.860727624,12.45106865,6.467110653,3.184629463,6.675747913,8.897446362,5.560626114,6.460200867,0
2,16,4.683039801,4.827261023,6.602365971,5.761607909,4.209287223,12.72525671,5.42968249,2.046700275,0
10,8,9.487834139,-0.617033739,7.672074305,3.73752427,3.844968258,8.121198849,9.773086602,4.054600544,0
9,2,1.82204369,11.96859382,8.729952728,3.965119441,4.832783172,6.975011459,4.8976157,6.295300845,0
9,19,9.516594821,5.07822124,8.469213032,6.562193803,9.274600301,9.554999543,8.542997336,6.896700926,0
9,11,5.174685562,6.461913532,9.394330389,3.740204114,5.064959386,11.78439375,3.582187704,4.850000651,0
10,4,12.24117051,14.93787699,7.719233783,6.819045506,4.80130874,9.918335963,6.678057851,7.100400953,0
10,17,10.25472876,8.432402586,8.427920087,3.206897584,6.774259703,7.19453457,5.475765718,9.913401331,0
7,3,9.405326011,-1.515621663,6.785664501,4.659798656,4.268136217,11.87861045,8.516565749,9.215001237,0
1,18,9.874204616,12.44992104,8.805686047,5.726053026,5.461589504,12.75872213,5.076217464,4.84030065,0
1,17,8.212449479,2.234349115,8.789824848,5.394948296,10.03246552,3.217486434,3.188685881,6.305000846,0
10,16,6.754668516,5.41320467,10.43999204,6.561681743,4.404840232,12.13584319,3.706481436,3.666600492,0
1,19,7.800485821,5.337818129,6.185284847,2.513850254,5.46940053,8.653899298,5.590433141,6.469900869,0
9,17,6.944883485,13.14009278,10.32440573,3.933711233,4.973625777,5.768148578,8.615634815,8.487501139,0
10,4,7.830895017,8.900375436,8.521673633,6.07751569,3.21007497,4.215460032,3.78510771,6.693000899,0
8,19,4.897811742,12.7462424,9.603017703,4.779132669,7.18640036,11.00672312,5.171285954,5.73270077,0
7,1,9.354557666,9.251688259,6.873025849,5.519465579,6.986981353,8.61591805,6.531693707,11.25200151,0
10,9,8.952143615,11.66955506,5.069230745,5.974149865,5.838143059,9.28261161,5.324021167,2.269800305,0
9,15,7.83442166,5.951079522,9.043956571,4.005920296,4.32990927,10.08345063,7.509841745,5.432000729,0
3,20,8.456653283,18.09183812,9.187731594,3.318436717,5.217148759,5.612583258,3.366826059,3.521100473,0
9,2,6.302804931,8.550969084,2.174004309,6.089543168,8.426221112,11.97396766,5.511624104,7.022800943,0
8,7,9.971360968,6.387926057,5.609346199,4.085461935,6.072022181,10.64190471,5.471082369,10.38870139,0
8,11,5.688598038,15.51157104,7.979426213,3.486251166,8.806621779,8.808031648,6.126599031,4.374700587,0
7,11,10.43073118,9.872986332,4.13551471,3.959320351,5.494821226,4.533365183,4.54905521,8.429301132,0
10,20,4.448250189,11.44235474,10.96666358,3.576170387,5.875300925,10.86581923,3.18092759,6.343800852,0
8,3,8.548375427,6.727179274,6.927059986,5.46925518,4.904501613,9.419242208,4.315664616,7.129500957,0
8,2,3.932536123,9.924579666,6.357316874,3.894362362,4.53815652,10.83033412,7.140280816,1.503500202,0
2,19,10.69689555,16.80297127,9.716263465,5.199922861,9.307403585,12.69330313,3.222632896,7.14890096,0
9,9,7.120615082,14.13821663,9.082710058,5.122643775,5.71681744,6.996629916,3.233146416,3.957600531,0
7,1,9.217354198,14.71440952,7.430318272,4.647290395,8.255815941,7.534948294,2.419252059,3.142800422,0
9,19,9.21232623,8.999397567,7.629029549,4.904663792,5.05320534,6.393414156,4.794002696,9.952201336,0
10,6,8.740391987,14.92450596,6.814177996,5.188774978,5.022829698,7.041876744,4.298861802,6.993700939,0
9,6,7.927562703,7.132042302,6.029692566,4.230238431,4.963179213,2.839390863,1.423058325,2.580200346,0
10,2,6.965572337,10.86511781,7.317668956,3.98084898,7.809723113,13.20218607,6.973675855,7.527201011,0
10,3,8.995982313,13.07831678,7.797641874,3.282379731,6.341105304,9.024018921,5.562816307,7.633901025,0
10,9,6.047308805,10.06361936,10.94886732,4.11906036,6.738778824,9.719572587,5.629565979,6.848200919,0
7,13,4.101867952,11.49388879,9.560890449,4.898175435,3.567363237,13.98885819,6.617397962,8.380801125,0
9,9,9.88284754,16.70063888,8.528220533,5.030594988,4.452466089,6.692443449,2.155268215,6.343800852,0
10,5,3.204257947,14.94004865,9.702457262,5.588237764,5.228888204,5.048811111,3.078463872,3.045800409,0
4,19,7.926550044,16.03200009,7.128893485,3.938046333,0.94982884,4.288402845,5.348257634,8.206201102,0
7,19,8.978331438,11.16503703,11.933753,4.891629736,3.673350774,8.82788788,3.955811772,2.822700379,0
8,4,9.042894312,14.98930245,5.833041016,4.527324603,6.473186638,6.023747439,3.689476647,5.412600727,0
4,19,9.994922944,10.06354438,7.296610669,4.944542412,12.15799096,12.73720886,7.082854492,7.37200099,0
4,19,4.775921792,12.68936236,3.545178145,3.375688124,9.36957688,10.08412214,2.512029369,3.80240051,0
4,17,8.821634291,20.58314695,7.618462041,4.286605351,5.752725486,6.183668076,6.175718777,9.282901246,0
8,3,11.79268049,9.088173461,9.989534797,3.668403498,7.359647011,16.21709028,3.954624062,6.382600857,0
10,7,7.7217575,19.50468938,7.816782726,4.739374091,7.132627135,6.653008069,9.236237939,5.005200672,0
8,8,6.155722153,12.17965146,9.426123052,4.642081704,5.675887209,9.611576795,7.287907055,5.296200711,0
9,1,8.187144788,17.81820831,8.71838653,5.021223514,4.856626543,13.28172172,7.946534619,7.827901051,0
10,7,4.417081499,10.19158778,8.072147786,3.43181338,-0.207055093,5.945272262,5.383635221,2.289200307,0
5,16,8.84792809,7.605947601,10.67954111,5.322581764,7.583598626,11.46407879,4.32830823,4.733600635,0
10,9,7.061509966,11.30347339,9.679032847,4.963080037,6.956402575,11.46410234,1.091601148,6.741500905,0
9,14,6.925536996,19.15035942,7.227404135,4.572184159,7.702611397,11.08236028,4.393749992,6.751200906,0
10,1,6.124871391,21.68439747,5.80112842,1.956242065,5.477045926,7.934829911,3.85099431,3.627800487,0
8,2,7.237335763,7.724778856,9.636989269,3.211803812,4.155730729,11.95501293,5.09675878,4.859700652,0
9,11,7.556040627,6.143393978,7.775356196,3.627345983,7.286438108,10.98629033,6.704268252,4.966400667,0
7,12,7.910371056,16.88991379,8.567674501,3.497632485,4.860545917,8.969700352,5.590596691,1.19310016,0
4,18,8.274622008,7.168051058,10.37771356,5.221314228,6.169814054,5.686516293,5.451649451,4.733600635,0
8,16,6.318218537,10.97939452,7.904387915,5.728065713,7.362045452,5.641876264,8.512969122,7.071300949,0
9,4,7.820721331,7.594861125,10.31090222,4.528723521,7.74187998,8.830701576,8.560122325,5.907300793,0
8,19,7.487503656,12.73848546,9.738681242,5.581046082,6.678727831,10.91048949,2.490923016,8.109201089,0
7,20,6.917759542,13.35183115,8.766951188,7.009534941,6.41160085,12.03812566,12.34482855,11.64970156,0
1,16,8.379102473,17.00092861,8.038485624,3.771892996,7.501889459,11.8632265,9.210489125,8.468101137,0
10,20,4.979607476,8.821739369,6.917535372,3.471519683,4.492279648,6.962870559,7.083477165,8.138301093,0
9,9,12.97499476,6.126762226,6.522167326,4.600071468,10.62117157,4.87798864,3.482274778,4.995500671,0
10,6,6.127821053,6.690913617,6.570391543,3.263059798,3.85708102,8.158120008,5.115855239,0.514100069,0
6,17,5.49974898,19.77957969,6.877073521,4.136766096,6.914609437,8.069647269,5.855700756,8.1965011,0
7,4,8.653403433,5.039552477,8.54746096,5.497830497,3.91784061,10.28158682,6.105615341,4.723900634,0
3,17,7.225071996,18.1941524,7.499647712,3.099647425,1.275422189,8.464937269,6.570449198,2.948800396,0
10,16,9.141210512,9.301428949,8.479119288,4.986499729,4.420848932,10.06875742,3.653740924,4.345600583,0
10,7,6.392336905,17.77754646,7.969644107,3.074036256,9.187177495,10.11138407,6.942582594,7.304100981,0
9,9,6.135898772,9.702807225,6.022053865,4.330612636,6.858456657,9.519514819,5.398024192,6.149800826,0
10,18,10.09695419,19.29795295,7.763714999,3.90767882,5.380605071,8.993516704,3.319069395,5.616300754,0
9,1,7.822723098,6.305076862,5.937218807,4.993846362,7.71919856,9.360025928,7.228735375,4.908200659,0
9,18,2.272606126,5.510637968,10.28612824,4.306923486,4.507854885,3.326479911,9.102197698,3.171900426,0
7,3,7.322357875,7.816380229,9.543536419,6.325181503,4.971628849,7.742342662,4.518887584,6.149800826,0
7,1,8.80277058,17.56270497,8.972564673,2.588918741,4.332659127,6.181841063,0.60540379,4.898500658,0
9,19,9.675576337,8.043282698,6.507257154,6.510241433,5.330665362,5.663038275,5.468209403,8.070401083,0
10,12,6.044264942,18.74511613,6.764239953,6.187427213,6.048516365,11.26524086,4.725808167,6.372900856,0
10,11,9.063023846,13.49662131,6.768189294,2.647585173,6.271527786,7.169014858,5.251160037,5.577500749,0
9,2,11.26841181,9.182568892,9.950415051,4.574584442,8.623907744,11.93563276,2.363936617,8.109201089,0
9,6,5.761856824,9.902775046,2.828788819,5.515480795,3.974023596,7.358635471,6.414114894,8.982201206,0
9,14,7.108557379,5.28103716,3.315792097,5.259954562,5.725370284,8.177650524,8.173272857,8.245001107,0
6,17,9.372638333,16.47547166,10.62681431,4.040708832,5.709792298,2.077126574,6.606886905,6.857900921,0
7,11,5.975592557,14.37936252,6.125974405,3.831736741,10.34322672,7.518311573,7.082854492,7.37200099,0
9,10,9.262164342,18.86401431,8.614223394,4.802106486,7.353650672,14.13448005,4.40414085,7.517501009,0
7,2,7.763082215,9.151031837,4.488572251,5.989891879,6.620197506,7.208815271,7.698531404,7.566001016,0
9,2,9.057966441,13.13361321,8.411948392,6.427100557,7.737582795,5.988893829,3.06330789,5.393200724,0
9,2,6.721815986,3.638329132,9.525178481,4.868788436,6.554931034,7.433704697,2.194603027,4.84030065,0
10,1,7.503099776,22.97342151,8.371807109,3.869519591,6.204232644,12.33054757,5.580946243,6.663900895,0
9,19,11.42940098,8.959289517,6.229739001,4.402820118,3.832135579,5.121979607,4.682895939,7.430200998,0
10,3,6.490835619,8.920780557,9.11228186,5.261633041,11.0767851,14.08863589,6.355486575,7.284700978,0
8,12,6.060355616,4.519294141,8.585471763,4.461948853,6.232100607,8.025916207,9.003046857,6.537800878,0
10,8,4.580290276,17.17542202,4.741709744,4.510218901,5.395914218,14.08608673,4.713347315,5.189500697,0
8,13,5.549681293,16.53939124,5.26644373,4.078751504,5.716638953,13.67472711,3.553303849,7.498101007,0
7,3,8.758042862,14.06342369,10.37094816,4.026475352,8.007156512,6.244478607,5.536846306,11.28110151,0
7,8,6.520502984,16.43452409,6.844706771,4.085418973,5.169439319,12.20177989,5.858696385,6.55720088,0
2,20,9.135440713,8.438825703,7.661528399,4.062076038,7.423768408,9.545448965,0.613803966,7.323500983,0
8,6,9.020056505,16.02790865,7.933137058,4.233482931,5.598424657,8.266161735,5.534216202,5.761800774,0
7,10,7.491766242,12.04739347,10.04198175,2.719290552,3.98285713,6.504934397,6.663606318,7.575701017,0
9,16,11.67486472,14.97896813,8.053730018,5.185527168,8.537078002,9.421561755,5.570956872,6.848200919,0
4,20,7.424183054,12.03026959,7.520095171,3.544571382,7.693704861,15.8978982,0.903411499,9.331401253,0
4,20,10.83786116,11.05847726,9.175847558,2.987447607,7.762132014,4.169444357,4.805581263,7.158600961,0
7,5,9.163700954,6.791249568,7.99152032,6.779444397,3.237161068,11.45606714,5.038753134,3.928500527,0
6,20,11.19919777,20.18336726,6.211895562,3.92036587,2.964489358,6.994110231,8.016580419,7.294400979,0
7,6,7.915775827,9.205046605,6.033854224,4.438205056,6.925177355,8.62155637,5.058710201,6.576600883,0
4,16,6.929045976,-0.352252996,9.399458455,4.278914876,6.482840282,9.221917267,3.570609137,7.643601026,0
9,10,12.06210067,11.17702972,9.701380356,4.213995426,4.891667663,12.72804724,7.097969587,6.343800852,0
10,4,9.893292053,10.25365262,12.83642925,5.347221263,6.598961742,10.46124319,4.858764148,6.11100082,0
6,20,7.466738266,16.92886397,6.931817817,4.741210507,2.031299521,6.712755357,3.183199559,4.879100655,0
10,17,10.73445223,16.42372238,8.630125308,4.245782386,5.620483812,10.72958544,5.651434416,5.761800774,0
9,12,6.351147605,22.80553073,8.309142013,4.564711803,6.113441262,4.500538724,6.715060595,6.683300897,0
5,20,4.415056182,13.62937477,9.57710647,3.535789664,4.788859693,10.17876898,4.751436782,2.153400289,0
9,4,8.45449844,11.47659181,11.97636769,3.612021261,5.289932237,10.69335149,6.879432013,5.519300741,0
9,8,7.697447806,16.41216661,11.07793007,5.163847074,5.947966861,11.21243805,6.265022122,3.841200516,0
7,12,7.383017304,13.45409612,8.374586918,3.653076403,6.114508576,7.216047841,4.680203272,6.246800839,0
2,16,4.457593731,13.89574624,8.001127124,5.006671611,6.425560781,8.621525361,5.903217021,4.588100616,0
1,19,9.175782206,14.97542431,6.38144799,4.467181558,11.66088937,13.03359758,8.341563075,8.099501087,0
5,18,5.027573347,16.54912389,5.570811462,3.332221482,3.173551693,8.332824497,5.314894868,4.733600635,0
4,15,10.83541194,11.58841566,7.540501156,3.907267063,8.161517753,14.39553948,6.562347058,7.129500957,0
4,20,11.22716952,8.650334307,8.464578106,3.882846474,7.382794375,11.82854086,7.002759221,7.711501035,0
